id,title,img,museum,Название,Место создания,lon,lat,Датировка,Номер ГИМ,Отдел/коллекция,Размер,"Материал, техника",Инвентарный номер,Номер ГК,Ключевые слова,"Автор, мастер/Изготовитель",Выставки,Персоналии,Комплект,Предметный классификатор,Формат,"Лист, страницы",Шифр ОПИ,Историческое событие,Язык
153319,"Муз. печ. 755. Минеи Четьи, декабрь, тип. лавры. 1695 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTV7N17_Th2btEArsRy34tlnLjBURz39mrLsMxqXPYt3y.jpg?w=1000&h=1000,shm,"Минеи Четьи, декабрь",Киев,50.451313,30.514711,1695,ГИМ 103432/490,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 755,30181691,Киев,тип. лавры,,,,Старопечатная книга,2°,,,,
153273,"Муз. печ. 756. Минеи Четьи, январь, тип. лавры. 1695 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTR_7QLw5PI_O9XFTghYrcxFM0rCg6f3K_DwJA6Ez1MYG.jpg?w=1000&h=1000,shm,"Минеи Четьи, январь",Киев,50.451313,30.514711,1695,ГИМ 103432/491,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 756,30181650,Киев,тип. лавры.,,,,Старопечатная книга,2°,,,,
153274,"Муз. печ. 757. Минеи Четьи, февраль, тип. лавры. 1695 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTVTHFC-WPRY8huw7D5bS-7Hbs-XUf-MMpMxSpDjiR-VO.jpg?w=1000&h=1000,shm,"Минеи Четьи, февраль",Киев,50.451313,30.514711,1695,ГИМ 103432/492,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 757,30181692,Киев,тип. лавры,,,,Старопечатная книга,2°,,,,
153325,"Муз. печ. 766. Алфавит собранный, рифмами сложенный, тип. Свято-Троицкого Ильинского м-ря. 1705 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTZy8XfSlHkeQXTx7poVAri7WBFjFfQjBo-Z1iDbx-xZh.jpg?w=1000&h=1000,shm,"Алфавит собранный, рифмами сложенный",Чернигов,,,1705,ГИМ 103432/499,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 766,30181577,,тип. Свято-Троицкого Ильинского м-ря,,,,Старопечатная книга,2°,,,,
152803,Муз. печ. 258. Чин погребения. Вторая половина XIX - начало XX в.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTfwukQEc9dCbgaAnfzq3Cu74M8eaxIwCanXkBGGqTvaS.jpg?w=1000&h=1000,shm,Чин погребения,Почаев,,,XIX,ГИМ 103432/50,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 258,28353738,,,,,,Кириллическая книга,4°,,,,
153295,"Муз. печ. 772. Оглавление книг Священного Писания, тип. лавры. 1755 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTaDAdALehdupHgnhxYZQXuWBSAcKqk5l4e2ez_gukM_d.jpg?w=1000&h=1000,shm,Оглавление книг Священного Писания,Киев,50.451313,30.514711,1755,ГИМ 103432/505,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 772,30181572,Киев,тип. лавры,,,,Старопечатная книга,8°,,,,
152473,"Муз. печ. 779. Акафисты вседмичные, тип. лавры. 1706 г. (7214)",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTUlZAqdijMH_56Irl_emYNibKo9Lpb7p5mF7Bogs30Sm.jpg?w=1000&h=1000,shm,Акафисты вседмичные,Киев,50.451313,30.514711,1706,ГИМ 103432/510,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 779,30182723,Киев,тип. лавры,,,,Старопечатная книга,4°,,,,
152263,Муз. печ. 263. Синодик. Вторая половина XIX - начало XX в.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTVnk7qTtYiOoYj5TDwdY_3WEO567f1zU0L9UKqqxA5Qh.jpg?w=1000&h=1000,shm,Синодик,Почаев,,,XIX,ГИМ 103432/52,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 263,28354070,синодик,,,,,Кириллическая книга,4°,,,,
152484,"Муз. печ. 789. Полуустав, тип. лавры. 1672 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTbacuAoe6ymjZS8zFUGLdW6Wz4xixNYUVxXi1sxMtTcw.jpg?w=1000&h=1000,shm,Полуустав,Киев,50.451313,30.514711,1672,ГИМ 103432/520,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 789,30182717,Устав,тип. лавры,,,,Старопечатная книга,8°,,,,
152825,Муз. печ. 264. Мессия правдивый. Иоанникий Голятовский. Печатный двор. 1669 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTZWcnHBgvOYB48ZyJeV3CY53YfdZTt4cqIpiLj4gsnT9.jpg?w=1000&h=1000,shm,Мессия правдивый,Киев,50.451313,30.514711,1669,ГИМ 103432/53,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 264,28353830,Киев,Иоанникий Голятовский. Печатный двор,,,,Старопечатная книга,4°,,,,
153414,Муз. печ. 861. Правильник. Тип. Почаевская. Вторая половина XIX - начало XX в.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTfo_lz8cfSJXIyAWFB82GOlR3wdP3ZFk4BHQhkULvNIs.jpg?w=1000&h=1000,shm,Правильник,Почаев,,,XIX,ГИМ 103432/584,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 861,30183497,,Тип. Почаевская,,,,Кириллическая книга,8°,,,,
153350,"Муз. печ. 910. Messiasz prawdziwy (Мессия правдивый). Galatowski Ioaniciusz (Иоанникий Галятовский), тип. лавры. 1672",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTfa598Ocs_rXy4O-KKobHumPWP8M-FgYpk40CC8Al6XU.jpg?w=1000&h=1000,shm,Messiasz prawdziwy (Мессия правдивый),Киев,50.451313,30.514711,1672,ГИМ 103432/607,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 910,30181647,Киев,"Galatowski Ioaniciusz (Иоанникий Галятовский), тип. лавры",,,,Старопечатная книга,4°,,,,польский
168520,"Муз. печ. 919. Руно орошенное. Димитрий, тип. Максима Вощанки. 1683 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTSht3zKmr3cPG8GY7Mk5LrZ9d5z4JGlNdioIpouo5UfA.jpg?w=1000&h=1000,shm,Руно орошенное,Чернигов,,,1683,ГИМ 103432/615,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 919,30183588,,"Димитрий, митрополит Ростовский, тип. Максима Вощанки",,,,Старопечатная книга,4°,,,,
168707,"Муз. печ. 930. Синопсис. Иннокентий Гизель, тип. лавры. 1674 или 1678 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTaZu0cSH-TeKt_YOP0zv3U9MzLwyytlfBd_umq5pGakL.jpg?w=1000&h=1000,shm,Синопсис,Киев,50.451313,30.514711,1674,ГИМ 103432/625,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 930,30180221,синопсис,"Иннокентий Гизель, тип. лавры",,,,Старопечатная книга,4°,,,,
168434,Муз. печ. 939. Молитвослов (отрывок). 1850-1880- е г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTVHRGB5cOIzxnrwvv5r5bdRxFGAyM-2Jd2aGwWTb25Ug.jpg?w=1000&h=1000,shm,Молитвослов (отрывок),Киев,50.451313,30.514711,1850,ГИМ 103432/630,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 939,30183682,молитвослов,,,,,Кириллическая книга,8°,,,,
157139,Мнш. 1896. Акафист св. вмц. Варваре. 1737 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcWFxH16qNYPPGysH-a4-cNA6Png9DjEx-Cc67LnqWyJX.jpg?w=1000&h=1000,shm,Акафист св. вмц. Варваре,Киев,50.451313,30.514711,1737,ГИМ 103432/7,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, чернила, типографская печать",Мнш. 1896,30825476,Киев,,,,,Старопечатная книга,4°,,,,
152819,Муз. печ. 291. Книга о вере. Захарий Копыстенский [тип. лавры] [1619-1620 гг.],https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcVzOyuKDvBytuKX-_CuM4MJuEgwzdHriwxVMZ-yyF7X-.jpg?w=1000&h=1000,shm,Книга о вере,[Киев],,,1619,ГИМ 103432/72,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 291,30182695,Киев,Захарий Копыстенский [тип. лавры],,,,Старопечатная книга,4°,,,,
,,,,Старопечатная книга. Алфавит духовный,Киев,50.451313,30.514711,1792,ГИМ 103432/85,,,,,,,,,,,,,,,,
152877,Муз. печ. 332. Покаяние скитское. Почаевская тип. Конец XVIII - первая половина XIX в.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTV3m0TJh16vEcZ92uTY60L3Bdtus3U44e781rIhJTN6T.jpg?w=1000&h=1000,shm,Покаяние скитское,Почаев,,,XVIII,ГИМ 103432/88,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Муз. печ. 332,30182710,,Почаевская тип.,,,,Старопечатная книга,8°,,,,
181950,"ПС 6 151. Служба, Житие и чудеса святого Николая Мирликийского чудотворца. 1805 г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwtQmXoIxoW5zu3IgwGhxwC7oGmQewuYnpHoSgAxvJvNA.jpg?w=1000&h=1000,shm,"Служба, Житие и чудеса святого Николая Мирликийского чудотворца",Киев,50.451313,30.514711,1805,ГИМ 103799/155,Рукописи и старопечатные книги/Собрание рукописных и старопечатных книг Покровского собора,,,ПС 6 151,27834587,житие,,,,,Печатная книга,4°,,,,
7518674,"НДМ печ. 1. Библия, сиречь книги Ветхого и Нового Завета. 1581 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTRI_PmNnX2XBWHKlWQhSGb7O3VkU_Ifbc3ivhFObkMwX.jpg?w=1000&h=1000,shm,"Библия, сиречь книги Ветхого и Нового Завета",Острог,,,1581,ГИМ 104028/1,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1,26518442,,,,,,Старопечатная книга,1°,л. 590,,,славянский
7613123,"НДМ печ. 1017. Патерик или Отечник Печерский, содержащий жития святых отец наших, в пещерах просиявших. 1678 г.",https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcTi0m4DGGlPM7LRV7P_l0VeadvSW5EIQeimMKse5sVp5.jpg?w=1000&h=1000,shm,"Патерик или Отечник Печерский, содержащий жития святых отец наших, в пещерах просиявших",Киево-Печерская лавра,50.43491764482937,30.5564511459281,1678,ГИМ 104028/1017,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1017,26519478,,,,,,Старопечатная книга,1°,,,,
7613851,НДМ печ. 1018. Патерик или Отечник Печерский. 1678 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcVZAfqoimUaMPpD8aE-qq3TskpSrXZTbfZ7kREZDmq0-.jpg?w=1000&h=1000,shm,Патерик или Отечник Печерский,Киев,50.451313,30.514711,1678,ГИМ 104028/1018,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1018,26519551,Киев,,,,,Старопечатная книга,1°,,,,
7613886,"НДМ печ. 1019. Патерик или Отечник Печерский, содержащий жития святых, просиявших в пещерах ... повелением Иннокентия Гизеля, архимандрита ... исправлен и типом изображен. 1661 г.",https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcSWNcGdbVpUpbwYZ9dlDhpYK42BtLQ-Jw4TI_WinZimI.jpg?w=1000&h=1000,shm,"Патерик или Отечник Печерский, содержащий жития святых, просиявших в пещерах ... повелением Иннокентия Гизеля, архимандрита ... исправлен и типом изображен",Киево-Печерская лавра,50.43491764482937,30.5564511459281,1661,ГИМ 104028/1019,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1019,26519550,,,,,,Старопечатная книга,1°,,,,
7613935,НДМ печ. 1020. Патерик Печерский. 1806 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcSUXZyDQmMhgZnlCsASY0sY6Ki2kJOPzkpxe9SFMLmC6.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1806,ГИМ 104028/1020,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1020,26519465,Киев,,,,,Старопечатная книга,1°,,,,
7613938,НДМ печ. 1021. Патерик Печерский. 1806 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcZvQj9Yrb8LbjNKvORV4sJOdWXifgxkKeR4pZxZF_qeJ.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1806,ГИМ 104028/1021,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1021,26519501,Киев,,,,,Старопечатная книга,1°,,,,
7613939,НДМ печ. 1022. Патерик Печерский. 1818 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcbqE8IJFziMgdKdhW28xwsyDGQqPi_bVtm-AJxO0mh39.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1818,ГИМ 104028/1022,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1022,26519511,Киев,,,,,Старопечатная книга,1°,,,,
7613940,НДМ печ. 1023. Патерик Печерский. 1869 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcU2-YonqXsRgB2VMTRjpJ0udXTsIKbIqWI7Vc8mp2Wyn.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1869,ГИМ 104028/1023,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1023,26519535,Киев,,,,,Старопечатная книга,1°,,,,
7613941,НДМ печ. 1024. Патерик Печерский. 1883 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcQa2upwrOaAb0hd7Z0PC6jNh1zpwZqBIU9Mpzgdu0RGr.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1883,ГИМ 104028/1024,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1024,26519539,Киев,,,,,Старопечатная книга,1°,,,,
7613942,НДМ печ. 1025. Патерик Печерский. 1883 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcX3sXcukvDFeLNCCGX5G24FNCYPDiP8FfiofY-f56dWq.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1883,ГИМ 104028/1025,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 1025,26519548,Киев,,,,,Старопечатная книга,1°,,,,
7524173,"НДМ печ. 103. Библия, ч. 1. 1884 г.",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTUAnrug4YQy4J8a_rV81vJ7MLhslJX5wQ34oEShdAW4f.jpg?w=1000&h=1000,shm,"Библия, ч. 1",Киево-Печерская лавра,50.43491764482937,30.5564511459281,1884,ГИМ 104028/103,Рукописи и старопечатные книги/Старопечатные книги,,,НДМ печ. 103,26519731,,,,,,Старопечатная книга,4°,,,,
